Date,United States,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missour,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2004-11-01,176283.4319151585,116702.78313643295,200096.35587349755,186018.4182591661,106687.52196908703,389435.91676844517,227585.9865986777,265741.66289390455,221639.42656262094,315296.3169681282,178345.62622026657,153140.04087335637,342582.95945346664,143834.75141917073,182400.11349893184,110284.00522205117,111784.72998046281,108318.0338687608,101583.81168313358,129777.92085428111,185055.6410842388,258598.1554637322,347721.10641406686,146783.57072475253,199955.98117402804,103131.59709000653,129013.94012805732,,123984.15387040767,276097.18296664814,236092.9781896931,303732.24541968736,148351.0111370002,238644.6758032914,146355.07500115983,,126542.65920350557,98038.46991366032,196413.44272071976,140094.10659935293,265464.22951105185,136468.2014469485,128107.12551154684,127143.09083470289,129004.38685913,182788.66058111397,175658.64905657768,208388.89730749148,232150.60700466568,92778.92405041443,162475.7469867776,165480.36835214891
2004-12-01,177799.38758753412,117325.5005712827,201759.2111919693,189146.9597437219,107198.40193374641,395482.2503145893,228104.19735132213,268695.9079147275,225746.872254123,320506.9340517952,180990.06109221722,153583.7216973846,348710.71023848635,144526.26375903861,183642.0502360503,110648.93072614683,112157.49683568515,108918.37695325918,101896.7252590524,130418.673496867,186958.47410016225,262410.55864699255,350190.03189485223,147218.1834741238,200962.94014364225,103497.52191648186,129566.0415959424,,124366.83675867965,280942.8373338573,238070.91697250085,307125.4940862012,148981.83747265307,240945.64214824513,146852.44651816768,,126868.05028810877,98359.40982756884,198071.47972325177,141334.427516352,268564.4744368338,137256.2777541634,128644.2989316493,127662.13271505875,129480.085404829,182764.3176955098,177461.87505231725,211348.82505058413,234492.25554041797,93370.65358848723,163559.59396147085,166702.66979399105
2005-01-01,179266.18595109924,117860.58491273593,203212.07514898956,192534.2159882197,107811.53273538679,400863.11530867335,228680.53588766305,271019.593984935,229141.86830254734,323009.6030944641,183705.49214222815,153924.6839462162,353806.8344593784,145345.96771726027,184686.91174822298,111288.37971805957,112474.21167897555,109443.39181066114,102208.99590189526,130843.83491853219,189537.01344625454,266246.28431404015,352435.26247974817,147657.1627342184,202160.7169064622,103712.55185070676,130098.33527621499,,124805.72982833418,284832.3836332289,240057.38346836634,310348.40901600546,149596.24675736387,243139.10543866982,147237.87572215623,,127213.85584989663,98711.41937615095,199579.98670396348,142612.20483698245,271549.8326699687,138027.83366418726,129283.99739677575,128143.80858983885,129986.72650976181,182719.7776829515,179184.90308364597,214351.9668425004,236902.4589946044,94015.56587557898,164248.0574668178,167940.74403079643
2005-02-01,180762.71021996837,118281.50566320261,204430.6106289674,196672.96917753466,108531.82814921644,406695.14641631936,229129.21189650087,272890.1096640995,231576.98031983603,326486.3566024801,186609.24535842185,154242.59823997974,359582.08535819576,146314.72089468315,185833.89283606867,112120.16296758108,112829.27769241629,109917.22869148524,102557.56882398069,131137.43538546833,192044.36579687518,269940.5634631305,355061.62276838487,148013.5071438533,203473.7850883437,104021.94568082248,130585.81350138648,164356.7960165188,125233.50454936187,290047.7873997789,241917.34825534164,313410.04931621527,150201.39101057546,245276.10337071717,147651.28644070774,,127580.38858829055,99073.89199159831,201191.98519665096,143648.81149276128,274485.17416150525,138793.77336892032,130058.35899284796,128709.49875297036,130412.98152197106,182921.7041029625,180929.7637769823,217287.53254830602,239073.51524321825,94714.40002047335,164734.77943537766,168936.88753722448
2005-03-01,182306.47899959798,118597.70225032959,205370.2098748992,201072.03337040846,109330.5713361365,412825.55207355804,229582.22543395488,275072.61989771255,233469.2415082782,331430.70098402374,189864.95247327522,154569.71863618115,365634.3096686723,147526.67933177517,186989.29363093487,113013.67816245742,113141.17651735114,110357.66102358427,102977.74692002412,131341.02641809915,194406.27459520233,273598.22327097383,357859.7532785884,148342.83323839062,204610.1551601078,104437.9168974352,131047.64467770397,164339.77417372027,125743.14258327568,295744.3768478318,243823.82783993552,316553.07691552886,150970.10807695644,247242.3717066422,148038.59953823194,,127956.19635260757,99420.6368770759,203149.59050585827,144641.3602512645,277114.1860092063,139655.32790608055,130837.56584551901,129349.45159229454,130792.79988911805,183304.16892886473,182669.41742292888,220403.81878807527,241480.2316178203,95306.17209911141,165193.8609434348,169693.42710403682
2005-04-01,184045.59606285216,118920.30401299025,206457.90917670794,206346.5424354379,110117.0605664716,419738.12355016195,230088.80443744708,277659.13011811045,235725.0884052904,338005.2849396316,193702.12593033735,155029.57508187988,373435.67322294554,148760.81049494483,188258.34139100325,113573.8076858836,113565.40665587476,110685.67725588055,103425.41676943137,131802.1275180349,195941.91914825366,277857.17740680085,360839.7750902686,148609.98423735157,205822.83936831437,104967.11522304769,131518.06403641895,164871.0287990299,126211.31735127575,303223.70007298485,246014.3284444787,320156.13526993454,151818.89697025728,249317.5545000726,148552.56557659156,,128311.10912984562,99731.81745022813,205836.98592827734,145721.1822153269,280085.4265036241,140524.1849663879,131556.8267812761,130077.3239817184,131127.5854114414,183931.07922669538,184784.8529487314,223951.3456668773,244356.51957220992,95829.26781866238,166030.56433674996,170219.4544605393
2005-05-01,185893.04662576006,119272.4517303912,208017.4044501351,212485.23482233626,110867.0997779767,426462.1498991043,230784.0444391682,280572.01624713093,238958.67829711872,343512.1893044103,197983.8220467151,155599.56341201192,381671.09935100324,150201.1773888186,189554.36966347753,114089.57787684722,114130.11102578901,111093.95536886074,103870.90706935887,132338.49366237,197212.5305016708,282702.11788855173,363414.839887456,148933.23249301434,207077.8432406774,105462.5176858431,132076.69161923157,165694.67418529754,126742.62166426882,308782.10877254285,248096.32548228197,324131.27232649166,152765.53917613544,251521.14219213065,149100.70870693223,,128615.85898663437,100057.71221763885,208908.48337813673,147021.11105094317,282821.04754437535,141406.05343053685,132199.37356648975,130827.51689477026,131491.73460130038,184510.45919421993,186733.75950593405,228202.07004400724,247746.93294219975,96425.74130287259,167159.4126145475,171148.93191925957
2005-06-01,187828.07979692423,119705.95670928463,209410.59749941019,220211.72497531996,111612.89776165814,432679.9865729986,231433.84204716422,283487.98289865896,241655.5692869042,348566.2376285658,202625.38163247658,156250.05298468072,390618.9451275038,152022.94844189388,190860.8209892237,114718.98402233467,114836.50593831793,111169.5838500543,104278.3849296246,133084.39799524684,198269.18141973103,288320.4310751571,365181.8162709196,149190.00659186603,208344.99902037694,106084.26217849518,132670.1027057522,166830.50243872585,127133.41322645768,313130.69628626644,249869.3878124378,328337.6241221123,153808.2310792144,253798.07774925826,149773.2997696762,,128921.06845809189,100354.62172909564,212324.88160643028,148524.94898575408,285255.9991542037,142324.32674201683,132947.0314260332,131619.5782836558,131889.6957152005,185170.79124938836,188475.78105084496,232515.7178352256,251686.0558043517,97188.81635130454,168446.70606541057,172252.49120052892
2005-07-01,189777.5348413151,120205.41492843565,210970.71022350574,228932.4234629731,112381.64719722861,438628.9662788855,232030.4671505534,286325.4683171785,244031.7409914859,354054.9403292953,207578.64237154016,156860.73183873828,399878.7668501286,154251.18998270822,192113.03879468326,115401.33898528421,115617.40025494104,111225.29048043607,104672.5799528736,133934.81859005624,199376.03176784082,294378.2315491265,366242.26374178287,149374.74760310198,209352.2370389815,106652.71551594953,133278.24635221125,167830.05666882382,127565.00357959162,315896.18600098864,251276.2676679079,332389.84627612267,155171.5511621187,256194.06012832755,150517.35261683931,,129207.88430525117,100652.35043383604,215929.0383103868,150134.06940121332,287128.4204051104,143409.24511369027,133657.98832226306,132491.08979548886,132241.8670742124,185941.74549670142,190006.28243292216,236737.52939951932,256023.2371631704,98025.45940662372,169769.15476922315,173713.66036039227
2005-08-01,191749.40665744423,120732.35158478795,212528.11872000378,237537.92256832778,113089.72967772996,444663.4416123719,232605.1522314256,289281.9606067467,246141.02365162328,360302.79102955485,212698.08704943562,157452.1158325228,409090.5659000757,156976.37203222752,193493.58726711906,115938.27846805668,116338.7512085247,111255.3956192854,105052.84275531703,135013.4347037625,200429.0086263844,300581.23192783055,366835.24630137737,149576.66143366304,210086.32033863338,107403.03581519985,133873.65259874682,169192.26381678772,127912.01183536356,319254.61837351514,252671.1274242352,336365.2711265976,156803.5653989883,258698.82381684775,151330.25043286194,,129519.68929103109,100956.71080502926,219854.5116725884,151820.13336910092,289267.7329891683,144553.56586468895,134467.9424877105,133385.57057855531,132571.49174630968,186874.89556312494,191745.64794468335,240546.90201173877,260871.62237484255,98532.97415572585,171046.15872194315,174936.4746842448
2005-09-01,193688.5654768554,121276.39034396887,214499.78955591944,246244.1630858986,113810.48422374735,450725.6161509119,233144.78870706205,292219.90079981956,248844.5179881548,366262.8048556846,217715.77384836428,158042.83470509024,417781.7689454449,159775.65765068537,195076.85057083706,116301.30879996465,116934.25881921929,111619.51220858557,105414.30855968547,136103.9944763355,201575.01300456026,305947.776371795,367826.93633209233,149825.0965080992,210864.50109151553,108184.94997440325,134474.32561460385,170796.24794809544,128277.93256178506,322196.74772717926,254125.29207003934,340140.26587749814,158703.15395755644,261328.62893581451,152125.2924337594,,129819.15548720409,101302.27129044499,223942.9273807672,153404.50296682125,291669.9686679227,145671.01605939175,135381.2180746361,134266.38115854547,132901.49503765805,187922.72380352393,193793.15014897418,244309.83120394495,265501.2401850254,98932.66366092488,172166.69266742427,176164.79017846624
2005-10-01,195525.21888043362,121916.25156622035,216589.90807599886,253835.74027500206,114528.53083576723,456675.9944075358,233753.8046017176,295223.0043766695,252001.59403388007,370901.1845677897,222336.97682847144,158633.85858661743,425083.7105928704,,196800.1042366986,116605.90194552735,117365.28197588457,111851.42098246538,105706.98821141355,137327.55511130914,202614.82702264414,310712.98186183895,369026.4715215016,150097.71875875606,211617.39093135842,109197.4788171432,135108.9268820326,172575.17142924923,128603.13755882865,324421.5772080254,255568.8457895854,343887.2584602099,160583.47420249603,264004.7601146814,152958.81321303776,,130123.82002473673,101618.59191536822,227830.99814627328,154849.2280013675,294036.8543714168,146721.03579890533,136271.11555306552,135081.44810009436,133168.9630003965,189034.511994481,195873.6352449814,247666.0643324874,269689.6476761106,99238.24753401302,173095.4179887498,177437.4780797333
2005-11-01,197201.88981335695,122707.93852196405,218615.1471111128,260818.17282961693,115339.34568264475,461503.0806610705,234309.06945873387,298010.5673563115,254613.10037222822,375000.0157627591,226609.55548409527,159209.05371707803,431708.7046480878,169519.5739236401,198171.91238054936,116859.1322286921,117754.30772784736,111888.7061633919,106009.02324255779,138540.1404296092,203517.9703283424,314449.54428527417,370082.5028709514,150323.97219302316,212475.3354468467,110063.81169474014,135710.7066877315,173877.47917907572,128947.02640545038,325710.0795910137,256890.94905282828,347491.6795298644,162456.02444888372,266423.8940631694,153746.67207582397,,130424.04973897827,101961.32749328982,231412.42274949027,156174.76011410865,295849.60876251047,147724.7966373145,136880.87286177467,135841.2981919859,133481.5482079118,190315.43124015233,197705.19022928362,250759.87412933182,273564.2131387705,99727.76133171337,173852.6729082452,178687.88997639963
2005-12-01,198716.8505922533,123585.50330657481,220771.78040634232,265592.5752708753,116100.11158552673,465775.94304814003,234872.03520551833,300341.52428827615,256809.4853112351,378838.36228894076,230612.96067065463,159749.35418673052,438295.4438978221,173725.28618839264,199341.1726302754,117068.33756645584,118125.65471582876,112042.76804123128,106315.02599231632,139859.4476077654,204350.4507437097,318294.92389535863,370325.63813127513,150543.38958799487,213175.96154671555,110661.98660534782,136282.32687500553,175034.34641345506,129223.86494535826,326411.707061736,258132.62149288878,350868.8266882347,164291.29184450573,268834.48270190717,154514.36554064773,,130696.84277997742,102302.27549145004,235038.20180314232,157418.90026394895,297176.74857678293,148751.57540539355,137246.36284672015,136580.28772739798,133736.1051357147,191668.97409758516,199339.12104142352,253315.45832024887,277170.6071907131,100254.67545467657,174463.58685130245,179917.90313401268
2006-01-01,200014.17331696823,124478.3178316028,222649.57654803235,268096.2843765193,116755.95013170096,469335.9645034694,235432.8738349021,302069.20566486084,258830.88132373334,382716.45663149114,234313.40526432707,160276.0323445589,445441.3373514248,175884.35515097165,200364.0886165067,117073.94112087779,118425.29366039076,112329.15598319679,106631.43209433921,141276.67663028065,205222.78538512462,321384.67383949563,370184.5630727173,150770.9305945706,213770.91253639557,111094.3567486464,136753.4294865748,175794.96395682046,129541.6242234615,327074.55866473535,259202.2904640096,353746.790210857,166051.54811356624,270941.5838646428,155225.38900975068,,130919.17530199059,102663.94574952952,238483.8362416091,158523.10111348217,297750.4312822456,149712.99571050098,137668.91432876032,137213.16569737482,133945.00089267836,192938.83418067615,200725.3976998822,255564.81888639694,280379.82584170246,100831.98265013752,174929.39138494348,181056.88432516623
2006-02-01,201218.99933769004,125365.80418275153,223773.13927174,271299.2143124083,117352.4362614395,472502.2681754863,235826.70078622285,302932.81959105056,261154.69540365096,386026.7068490917,237746.60050660942,160807.1800531609,452877.23181181477,177577.7944152985,201483.68715796547,117048.22740265894,118661.91115241381,112769.06460407667,106918.28261084932,142724.2304119392,205763.4945291831,324494.123835275,369572.09703635686,150982.16683795062,214260.03003339763,111642.99953338131,137169.40546137714,176854.41967305323,129878.97582881199,327348.9163263461,259526.9784280845,356469.3737094782,167802.45541787948,272869.0353878161,155927.4927702348,,131097.66827237693,103090.31842633888,241616.4736275345,159485.65134809155,298503.4146149734,150862.19290521528,138192.04460334542,137886.59355756114,134155.69410252015,194293.6234816115,202101.3080825348,257753.59426457435,283689.9875119783,101114.08016466959,175390.62151540615,182273.26835815
2006-03-01,202432.5063623933,126345.31160367822,224305.37116798267,275293.61999941844,117940.10277692434,475518.20296896435,236150.59313820305,304252.8466625365,263663.1861098479,389384.88878027146,241314.46648633236,161312.50181970894,458912.1155409484,179494.03283455956,202628.3917779853,116914.28312161395,118866.37962358883,113106.24335079745,107199.69625773335,144201.98394489175,206098.32583263773,327702.7162654065,369167.3063959868,151101.20060256356,214651.5331889134,112457.72249371134,137528.84178145853,178011.9704438836,130338.88372930576,329023.4974384619,259538.33889079225,359165.4962774006,169514.76682125652,274460.41356368124,156681.5511059294,,131260.40173698077,103589.94899024587,244658.42304121156,160388.96690108252,299625.7968075249,151943.04244476734,138650.35349090313,138579.80284254812,134411.77315491703,195806.36200639093,203679.21620548636,259955.46056088494,287098.2024580704,101214.52351908229,175787.41836400426,183485.44869803803
2006-04-01,203736.38878872295,127384.39162772505,224846.2001942915,279957.99621747923,118548.57371145584,478226.04341972276,236423.28043726642,305783.78687485046,266093.5957383542,392379.00744380616,245286.6981437282,161825.65871676194,464642.1436416544,182142.42385165827,203654.64099344602,116899.04399220592,119080.92872724718,113464.61920638704,107481.07331914925,145530.8029322284,206009.85669322466,331390.1435510876,368858.9969973734,151084.0160630614,215022.03725340267,113462.95602509165,137884.36602263793,179527.01132020264,130770.59669243504,331332.549539271,259797.29330085148,362096.74757880863,171568.65902877858,275842.6385277777,157486.76242726936,,131432.92161671878,104091.8750889413,248007.76343437633,161344.92137514663,301430.92701066565,153090.673024289,138894.04489406987,139379.71513929774,134822.35668780652,197704.04325936476,205110.12661329893,261958.07368780128,291053.86403336015,101126.73803886808,176192.22368841208,184829.63111291654
2006-05-01,205023.3207996285,128412.13411849206,226073.60623800103,283044.94625991886,119127.78632918566,480916.80585224525,236945.9721088711,307743.9196078842,268298.06508925837,394840.9901056849,249096.0973371748,162314.7169125873,468252.2007035481,184949.74791697948,204693.68288676464,117021.83121899392,119310.56565203473,113785.60618467449,107738.10041889292,146558.47319617393,206021.20361713917,335132.55735826,368622.7436769752,150948.35094567313,215279.55861259636,114256.39624811806,138226.85394253526,180984.60648526935,131199.73039719567,333945.6583383763,260303.69400822083,364874.9125328635,173639.33267452614,277148.2748392902,158361.6076870323,,131609.1326165499,104528.61308620816,251763.00759071225,162414.66298153132,302531.95450128336,154198.7726115414,139221.18047320205,140177.9219336631,135384.00414817152,199757.24075415518,206564.11082940255,263422.12396490277,295046.35385952535,101373.07017456465,176527.421886599,186571.61498443736
2006-06-01,206158.38367477126,129396.44010247104,227508.2028117484,284750.66096359555,119688.76880355616,482777.88445079816,237425.0840815846,308907.91878174414,270073.0234464538,396048.7985276321,252285.4383088221,162845.80872452547,471311.2228121383,188425.1452807954,205445.5190186038,117417.0303089663,119555.31264790008,114094.38443513871,107966.5209814679,147435.83161951788,205870.84771620444,338362.00990264566,368054.3853213421,150723.09961455755,215551.3333168665,115036.85522707943,138578.56122825603,182465.1968599814,131498.78953367448,335127.42616716184,260697.42102658204,367284.49751047645,175817.05115621505,278496.7409723761,159234.44327776824,,131767.19066633275,104925.10186823092,255858.22771669808,163586.04570502057,302930.20233630773,155425.24402950946,139672.3569551038,140998.25408258665,136006.5792108177,202352.78471689872,207804.96396365247,264439.79059690755,298814.1441639907,101747.16984382745,176796.71657554246,188521.53932061835
2006-07-01,207047.69514687607,130311.99621022241,229121.20010373485,285090.83481169934,120219.61252958818,483468.9546046395,237715.52138543068,309717.41124488506,271700.349073462,395877.0662011074,254474.00708783258,163405.2571056405,473608.6621260173,191013.885791711,206018.10438068537,117882.38207413636,119851.22476588663,114414.4049129376,108166.72592418104,148161.62576725325,205663.08864355506,341278.8437206298,366470.84277350566,150463.40823282968,215579.8955519416,115587.48929914518,138938.77752519818,183886.54189728608,131753.00879659542,335462.9088182718,260467.8917289412,368874.1976250074,177721.23464312917,279758.91036908195,160124.42477289148,,131908.4704779759,105318.7830566715,259677.13794730822,164670.41865828072,302318.868223166,156691.15669001915,140269.34530810776,141825.2364634302,136627.42044166394,205558.61731490897,209009.3679755235,265324.5605088941,302289.57515376667,102117.3986389638,176966.13956961944,190586.92013329815
2006-08-01,207731.88229430615,131255.98015264905,230967.98013075744,284252.1732311488,120717.06849344313,483475.0608805071,237979.84861729745,310008.6837659891,273153.420618142,395346.41812311107,255910.66046918742,163983.6919250498,475674.01878178655,193258.72555633067,206445.81168983653,118327.13505476278,120166.45657749522,114834.98830395863,108360.73100347548,148979.08949452525,205652.63286525547,343583.62557960383,364452.76040757407,150155.80547673284,215450.20787750557,116413.88750832206,139262.13273208786,185333.05932253794,131850.80792760677,335158.10420155455,260205.7554013312,369590.00229772396,179676.1200849038,280888.09318857157,161038.29175460464,,131999.65116472702,105702.71244157628,263093.82286441786,165547.85407310733,301321.23122359905,157840.43334682906,140654.45241233418,142668.76577828513,137178.8604694864,209122.96935289583,210215.68883427148,265908.3050632025,305440.3260038839,102418.23759370141,177154.02987339054,192168.59322563178
